(128, 4, 50)
Tensor("sigmoid/Wx_plus_b/Tensordot:0", shape=(128, 4, 2), dtype=float32)
step 29501, training accuracy -6.47306e-05
step 29511, training accuracy -6.47306e-05
step 29521, training accuracy -6.46114e-05
step 29531, training accuracy -6.47306e-05
step 29541, training accuracy -6.46114e-05
step 29551, training accuracy -6.47306e-05
step 29561, training accuracy -6.44922e-05
step 29571, training accuracy -6.47306e-05
step 29581, training accuracy -6.47306e-05
step 29591, training accuracy -6.47306e-05
step 29601, training accuracy -6.47306e-05
step 29611, training accuracy -6.47306e-05
step 29621, training accuracy -6.47306e-05
step 29631, training accuracy -6.47306e-05
step 29641, training accuracy -6.47306e-05
step 29651, training accuracy -6.47306e-05
step 29661, training accuracy -6.47306e-05
step 29671, training accuracy -6.47306e-05
step 29681, training accuracy -6.47306e-05
step 29691, training accuracy -6.47306e-05
step 29701, training accuracy -6.47306e-05
step 29711, training accuracy -6.47306e-05
step 29721, training accuracy -6.47306e-05
step 29731, training accuracy -6.46114e-05
step 29741, training accuracy -6.47306e-05
step 29751, training accuracy -6.44922e-05
step 29761, training accuracy -6.47306e-05
step 29771, training accuracy -6.47306e-05
step 29781, training accuracy -6.47306e-05
step 29791, training accuracy -6.47306e-05
step 29801, training accuracy -6.47306e-05
step 29811, training accuracy -6.47306e-05
step 29821, training accuracy -6.47306e-05
step 29831, training accuracy -6.47306e-05
step 29841, training accuracy -6.47306e-05
step 29851, training accuracy -6.47306e-05
step 29861, training accuracy -6.47306e-05
step 29871, training accuracy -6.47306e-05
step 29881, training accuracy -6.47306e-05
step 29891, training accuracy -6.47306e-05
step 29901, training accuracy -6.47306e-05
step 29911, training accuracy -6.47306e-05
step 29921, training accuracy -6.47306e-05
step 29931, training accuracy -6.47306e-05
step 29941, training accuracy -6.47306e-05
step 29951, training accuracy -6.47306e-05
step 29961, training accuracy -6.47306e-05
step 29971, training accuracy -6.47306e-05
step 29981, training accuracy -6.47306e-05
step 29991, training accuracy -6.44922e-05
[[[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 1.]
  [ 1.]
  [ 1.]
  [ 1.]]

 [[ 1.]
  [ 1.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 1.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 1.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 1.]
  [ 1.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 1.]
  [ 1.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 1.]
  [ 1.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 1.]
  [ 1.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 1.]
  [ 1.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]

 [[ 0.]
  [ 0.]
  [ 0.]
  [ 0.]]]
[[[  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  7.07778350e-11]
  [  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  5.68951310e-11]
  [  1.00000000e+00]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.76723844e-11]
  [  3.07548388e-12]
  [  9.58987143e-12]
  [  1.00000000e+00]]

 [[  1.70352205e-11]
  [  2.44402290e-13]
  [  7.22271228e-14]
  [  7.81801991e-14]]

 [[  1.69888825e-11]
  [  2.60721728e-13]
  [  7.91805586e-14]
  [  5.23738970e-14]]

 [[  1.76748113e-11]
  [  2.50741295e-13]
  [  8.03652121e-14]
  [  4.17757124e-14]]

 [[  1.69382147e-11]
  [  2.21126950e-13]
  [  8.25413617e-14]
  [  4.41678927e-14]]

 [[  1.70101867e-11]
  [  1.92797154e-13]
  [  8.02281418e-14]
  [  3.87221654e-14]]

 [[  1.69796174e-11]
  [  2.50753709e-13]
  [  8.81485030e-14]
  [  4.56623366e-14]]

 [[  1.67460525e-11]
  [  1.84711621e-13]
  [  7.61403676e-14]
  [  3.62029234e-14]]

 [[  1.67542317e-11]
  [  1.91934549e-13]
  [  7.70891868e-14]
  [  3.75364616e-14]]

 [[  1.67556368e-11]
  [  1.75173569e-13]
  [  7.52589045e-14]
  [  3.54685187e-14]]

 [[  1.65937229e-11]
  [  1.64589208e-13]
  [  6.92129730e-14]
  [  3.40016542e-14]]

 [[  1.66117085e-11]
  [  1.70313335e-13]
  [  6.87607320e-14]
  [  3.39981508e-14]]

 [[  1.66260668e-11]
  [  1.57075172e-13]
  [  6.72518546e-14]
  [  3.38698694e-14]]

 [[  1.65722453e-11]
  [  1.54694820e-13]
  [  6.50048117e-14]
  [  3.30817391e-14]]

 [[  1.65548686e-11]
  [  1.59303967e-13]
  [  6.25310960e-14]
  [  3.27918811e-14]]

 [[  1.74867291e-11]
  [  1.49493604e-13]
  [  6.28505969e-14]
  [  3.20052653e-14]]

 [[  1.65428435e-11]
  [  1.56775865e-13]
  [  6.11833108e-14]
  [  3.32124837e-14]]

 [[  1.65004919e-11]
  [  1.66111211e-13]
  [  6.06585705e-14]
  [  3.34088090e-14]]

 [[  1.65532900e-11]
  [  1.57997029e-13]
  [  6.17138922e-14]
  [  3.27428819e-14]]

 [[  1.65237667e-11]
  [  1.49355382e-13]
  [  5.85382979e-14]
  [  3.11913174e-14]]

 [[  1.64941342e-11]
  [  1.56055073e-13]
  [  5.92227954e-14]
  [  3.30137901e-14]]

 [[  1.66296213e-11]
  [  1.42720999e-13]
  [  5.79604656e-14]
  [  3.05868578e-14]]

 [[  1.65612177e-11]
  [  1.51504690e-13]
  [  5.86692966e-14]
  [  3.11778733e-14]]

 [[  1.64567717e-11]
  [  1.46262505e-13]
  [  5.62925052e-14]
  [  3.01943190e-14]]

 [[  1.72405302e-11]
  [  1.49645961e-13]
  [  5.96785195e-14]
  [  3.12153630e-14]]

 [[  1.64550769e-11]
  [  1.41528526e-13]
  [  5.74465944e-14]
  [  2.96046621e-14]]

 [[  1.64374469e-11]
  [  1.43390047e-13]
  [  5.54264344e-14]
  [  2.87966774e-14]]

 [[  3.44239706e-11]
  [  1.57487955e-13]
  [  6.64609969e-14]
  [  3.40347461e-14]]

 [[  1.64515936e-11]
  [  1.44165035e-13]
  [  5.57800164e-14]
  [  2.87840498e-14]]

 [[  1.67532082e-11]
  [  1.56851840e-13]
  [  5.47891573e-14]
  [  3.04511089e-14]]

 [[  1.65630183e-11]
  [  1.46055097e-13]
  [  5.80727822e-14]
  [  2.88700406e-14]]

 [[  1.70530014e-11]
  [  1.40272681e-13]
  [  5.56105827e-14]
  [  2.91693752e-14]]

 [[  1.64206201e-11]
  [  1.41364757e-13]
  [  5.44951522e-14]
  [  2.80427164e-14]]

 [[  1.75337852e-11]
  [  2.19995720e-13]
  [  5.48349513e-14]
  [  3.67921940e-14]]

 [[  1.74481159e-11]
  [  1.45118753e-13]
  [  5.69077459e-14]
  [  3.17689228e-14]]

 [[  1.64998935e-11]
  [  1.36040999e-13]
  [  5.42632311e-14]
  [  3.04670297e-14]]

 [[  2.06560272e-11]
  [  2.36428254e-13]
  [  5.82021885e-14]
  [  4.16122079e-14]]

 [[  1.65864770e-11]
  [  1.48784739e-13]
  [  5.79604656e-14]
  [  3.74320800e-14]]

 [[  1.65254043e-11]
  [  1.48307039e-13]
  [  5.49264376e-14]
  [  3.46221837e-14]]

 [[  1.00000000e+00]
  [  1.00000000e+00]
  [  7.37693628e-10]
  [  4.36232387e-12]]

 [[  1.58826598e-11]
  [  1.39552161e-13]
  [  4.85766280e-14]
  [  4.33119591e-14]]

 [[  1.71096262e-11]
  [  1.75700912e-13]
  [  4.83598452e-14]
  [  7.06743895e-14]]

 [[  1.66053733e-11]
  [  2.02835456e-13]
  [  6.75280822e-14]
  [  1.11243920e-13]]

 [[  1.70226489e-11]
  [  1.52539548e-13]
  [  6.10361032e-14]
  [  3.57304979e-13]]

 [[  1.65311098e-11]
  [  1.42116069e-13]
  [  5.55486680e-14]
  [  1.94328183e-13]]

 [[  2.31002301e-11]
  [  1.55904856e-09]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.99086320e-11]
  [  1.48359095e-13]
  [  5.97359212e-14]
  [  2.29099617e-12]]

 [[  1.65387426e-11]
  [  1.58621163e-13]
  [  6.98186490e-14]
  [  2.39318483e-12]]

 [[  2.07470794e-11]
  [  1.43773748e-09]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.67286220e-11]
  [  8.86516771e-13]
  [  1.18163346e-13]
  [  1.32659226e-12]]

 [[  1.65621336e-11]
  [  1.80345729e-13]
  [  6.64519980e-14]
  [  8.12375449e-13]]

 [[  1.96828057e-11]
  [  2.23021146e-13]
  [  9.74210607e-14]
  [  2.81163287e-12]]

 [[  1.73715400e-11]
  [  1.85920818e-13]
  [  7.42437795e-14]
  [  7.20404585e-13]]

 [[  1.86388266e-11]
  [  1.63698510e-09]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.73079415e-11]
  [  1.66625923e-13]
  [  8.27282917e-14]
  [  5.02910051e-13]]

 [[  1.00000000e+00]
  [  1.00000000e+00]
  [  6.85873136e-10]
  [  4.51495178e-12]]

 [[  1.60642402e-11]
  [  1.59259907e-13]
  [  6.87869629e-14]
  [  6.13715133e-13]]

 [[  1.69913129e-11]
  [  4.13313426e-13]
  [  1.18510047e-13]
  [  2.71544094e-12]]

 [[  1.00000000e+00]
  [  1.00000000e+00]
  [  7.14533654e-10]
  [  4.33273729e-12]]

 [[  1.64019631e-11]
  [  1.82539829e-13]
  [  8.77012493e-14]
  [  5.01952700e-13]]

 [[  1.00000000e+00]
  [  1.00000000e+00]
  [  8.19949997e-10]
  [  5.22379752e-12]]

 [[  1.74183532e-11]
  [  1.88787787e-13]
  [  9.23397440e-14]
  [  1.80910395e-13]]

 [[  1.66846797e-11]
  [  1.96248318e-13]
  [  9.47271436e-14]
  [  1.60247466e-13]]

 [[  2.16984642e-11]
  [  2.28332598e-13]
  [  9.73699813e-14]
  [  3.14571394e-13]]

 [[  2.13073708e-11]
  [  1.90643359e-13]
  [  9.46426233e-14]
  [  1.18574042e-13]]

 [[  2.08437816e-11]
  [  1.43107004e-09]
  [  1.00000000e+00]
  [  1.00000000e+00]]

 [[  1.75978121e-11]
  [  1.95145698e-13]
  [  9.65396518e-14]
  [  8.79094093e-14]]

 [[  2.08425898e-11]
  [  3.36648163e-13]
  [  1.04269444e-13]
  [  1.62847397e-13]]

 [[  1.66594620e-11]
  [  2.83334825e-13]
  [  9.58029974e-14]
  [  9.30415955e-14]]

 [[  2.06864248e-11]
  [  2.47882471e-13]
  [  1.03757206e-13]
  [  1.37892912e-13]]

 [[  1.80428832e-11]
  [  2.27839259e-13]
  [  9.48309085e-14]
  [  1.12696995e-13]]

 [[  1.67269931e-11]
  [  2.20680760e-13]
  [  9.97024254e-14]
  [  7.59263190e-14]]

 [[  1.82870004e-11]
  [  2.50945586e-13]
  [  9.91740259e-14]
  [  1.07827464e-13]]

 [[  1.71535754e-11]
  [  2.10325762e-13]
  [  9.89482273e-14]
  [  6.57212864e-14]]

 [[  1.69277821e-11]
  [  2.38809948e-13]
  [  1.03096940e-13]
  [  6.62223504e-14]]

 [[  3.08762876e-11]
  [  2.97604226e-13]
  [  1.08922813e-13]
  [  6.73743355e-14]]

 [[  1.70501720e-11]
  [  2.20828103e-13]
  [  1.01471078e-13]
  [  6.73690704e-14]]

 [[  1.84804134e-11]
  [  4.23342698e-12]
  [  2.67202032e-13]
  [  1.22838805e-13]]

 [[  1.73339745e-11]
  [  2.57898141e-13]
  [  1.06197271e-13]
  [  6.84050527e-14]]

 [[  1.89338979e-11]
  [  2.38151296e-13]
  [  1.02047338e-13]
  [  6.51965325e-14]]

 [[  1.68377812e-11]
  [  2.22341581e-13]
  [  1.01540589e-13]
  [  6.79862186e-14]]

 [[  1.82097323e-11]
  [  2.53555233e-13]
  [  1.03801353e-13]
  [  6.58945080e-14]]

 [[  1.88915116e-11]
  [  2.36199298e-13]
  [  1.01918379e-13]
  [  6.64506021e-14]]

 [[  1.69472301e-11]
  [  2.59777578e-13]
  [  1.04190514e-13]
  [  6.79350171e-14]]

 [[  1.94118697e-11]
  [  2.43630149e-13]
  [  1.02130286e-13]
  [  6.65490273e-14]]

 [[  1.70484165e-11]
  [  2.58253054e-13]
  [  1.05512827e-13]
  [  7.08975657e-14]]

 [[  1.68630422e-11]
  [  2.67017609e-13]
  [  1.05761665e-13]
  [  7.04261275e-14]]

 [[  2.24894062e-11]
  [  2.95212802e-13]
  [  1.09712214e-13]
  [  7.19038341e-14]]

 [[  1.69555411e-11]
  [  2.62504618e-13]
  [  1.06711792e-13]
  [  7.21783744e-14]]

 [[  1.78566727e-11]
  [  2.74643183e-13]
  [  1.06282794e-13]
  [  6.82933324e-14]]

 [[  1.71381711e-11]
  [  2.74992323e-13]
  [  1.07966804e-13]
  [  7.20167944e-14]]

 [[  1.81183037e-11]
  [  2.71778178e-13]
  [  1.06619628e-13]
  [  7.12225892e-14]]

 [[  1.67823429e-11]
  [  2.60949574e-13]
  [  1.05627401e-13]
  [  7.15222152e-14]]

 [[  1.76451024e-11]
  [  2.70589052e-13]
  [  1.05606455e-13]
  [  7.04012722e-14]]

 [[  1.80760892e-11]
  [  2.70447673e-13]
  [  1.06821351e-13]
  [  7.19142560e-14]]

 [[  1.68528802e-11]
  [  2.71901588e-13]
  [  1.05410248e-13]
  [  7.03013087e-14]]

 [[  1.83182445e-11]
  [  2.71755898e-13]
  [  1.06808517e-13]
  [  7.19681882e-14]]

 [[  1.69297527e-11]
  [  2.69015387e-13]
  [  1.06385820e-13]
  [  7.21058616e-14]]

 [[  1.67842962e-11]
  [  2.75263075e-13]
  [  1.06468653e-13]
  [  7.15643771e-14]]

 [[  1.96289686e-11]
  [  2.89448749e-13]
  [  1.09119311e-13]
  [  7.38679137e-14]]

 [[  1.68547138e-11]
  [  2.73313788e-13]
  [  1.07602295e-13]
  [  7.29229841e-14]]

 [[  1.74273269e-11]
  [  2.64510500e-13]
  [  1.05298908e-13]
  [  7.22701182e-14]]

 [[  1.69769303e-11]
  [  2.80963702e-13]
  [  1.08543084e-13]
  [  7.29952123e-14]]

 [[  1.75947919e-11]
  [  2.77399252e-13]
  [  1.07366325e-13]
  [  7.26661298e-14]]

 [[  1.67192753e-11]
  [  2.69691469e-13]
  [  1.06186944e-13]
  [  7.19241358e-14]]

 [[  1.72884745e-11]
  [  2.74458326e-13]
  [  1.06214706e-13]
  [  7.16288330e-14]]

 [[  1.75651837e-11]
  [  2.74827117e-13]
  [  1.07340935e-13]
  [  7.30024494e-14]]

 [[  1.67687132e-11]
  [  2.77769317e-13]
  [  1.06405715e-13]
  [  7.14118028e-14]]

 [[  1.77046711e-11]
  [  2.75365478e-13]
  [  1.07388660e-13]
  [  7.30957992e-14]]

 [[  1.68304589e-11]
  [  2.74265230e-13]
  [  1.07205694e-13]
  [  7.28212453e-14]]

 [[  1.67154797e-11]
  [  2.79592484e-13]
  [  1.07214483e-13]
  [  7.21882881e-14]]

 [[  1.83822263e-11]
  [  2.86691081e-13]
  [  1.08852190e-13]
  [  7.43782816e-14]]

 [[  1.67709839e-11]
  [  2.78448841e-13]
  [  1.08239169e-13]
  [  7.32614788e-14]]

 [[  1.71490912e-11]
  [  2.70000276e-13]
  [  1.05643115e-13]
  [  7.23496987e-14]]

 [[  1.68577357e-11]
  [  2.84499637e-13]
  [  1.09102458e-13]
  [  7.34049865e-14]]

 [[  1.72665285e-11]
  [  2.80178658e-13]
  [  1.07907918e-13]
  [  7.33190770e-14]]

 [[  1.66644511e-11]
  [  2.74544222e-13]
  [  1.06945296e-13]
  [  7.23586704e-14]]

 [[  1.70617860e-11]
  [  2.77397652e-13]
  [  1.06913888e-13]
  [  7.23753671e-14]]

 [[  1.72469417e-11]
  [  2.77080903e-13]
  [  1.07778735e-13]
  [  7.35584621e-14]]

 [[  1.67022871e-11]
  [  2.81747228e-13]
  [  1.07324353e-13]
  [  7.20846790e-14]]

 [[  1.73416125e-11]
  [  2.77350029e-13]
  [  1.07819237e-13]
  [  7.36411461e-14]]

 [[  1.67541987e-11]
  [  2.78066171e-13]
  [  1.08000780e-13]
  [  7.32632948e-14]]

 [[  1.66611152e-11]
  [  2.82732361e-13]
  [  1.07988014e-13]
  [  7.26107068e-14]]

 [[  1.77439209e-11]
  [  2.86119679e-13]
  [  1.08909301e-13]
  [  7.45548304e-14]]]
